Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
360	-2102.281	-2254.603	152.322	0.134356	0.00461752	0.035594	0.0251729	0.0990236	0.0380273	0.0712985	0.0245945	0.00108984	0.140656	0.0265097	0.0495207	0.0482337	0.0442723	0.0511764	0.0855501	0.0931658	0.0239088	0.00790311	0.0415016	0.106553	0.0289185	0.00576363	0.00656898	0.00128634	0.00477167	0.00460894	0.00528889	0.000601248	0.00366318	0.00274389	0.00345505	0.00117211	0.0231552	0.00614948	0.0139401	0.0144431	0.0104835	0.0103077	0.0154133	0.0143147	0.0130316	0.0155857	0.00813157	0.0350406	0.0245175	0.0867413	0.0131739	0.00101499	0.0238	0.120724	0.00821028	0.00484325	0.011052	0.0642847	0.00734471	0.0239513	0.0487659	0.00454971	0.00459304	0.0390545	0.00250856	0.00270443	0.00262733	0.00387514	0.0957404	0.0180423	0.00306219	0.093797	0.00757345	0.0927816	0.00388844	0.0194388	0.0789	0.00521054	0.0191046	0.0045175	0.00593125	0.00608922	0.00624738	0.00183607	0.081583	0.00872315	0.00620812	0.0336092	0.0118325	0.0067624	0.0159881	0.0251425	0.0380863	0.0252561	0.305414	1.694586	0.140697	0.384252	0.742007	1.3477	2.60246	7.10747	1.418044	5.548489	0.0513739	0.00176561	0.0136101	0.00962542	0.0378639	0.0145406	0.0272625	0.00940427	0.000416725	0.0537829	0.0101366	0.0189354	0.0184432	0.0169285	0.0195684	0.032712	0.035624	0.00914207	0.00302193	0.015869	0.0407428	0.0110576	0.00220385	0.00251179	0.00049186	0.00182456	0.00176233	0.00202232	0.0002299	0.0014007	0.00104919	0.00132112	0.000448184	0.0088539	0.00235139	0.00533031	0.00552264	0.00400858	0.00394138	0.00589362	0.00547353	0.00498293	0.00595955	0.00310929	0.0133986	0.0093748	0.0331675	0.00503734	0.000388103	0.00910044	0.0461617	0.00313938	0.00185192	0.00422596	0.0245807	0.00280841	0.00915831	0.0186467	0.00173968	0.00175625	0.0149333	0.000959205	0.0010341	0.00100462	0.00148175	0.0366085	0.00689887	0.0011709	0.0358654	0.00289588	0.0354771	0.00148683	0.00743287	0.0301692	0.00199237	0.00730505	0.00172736	0.00226795	0.00232835	0.00238882	0.000702062	0.0311951	0.00333549	0.00237381	0.0128512	0.0045244	0.00258575	0.00611342	0.0096138	0.0145631	0.00965725	0.798124	0.201876	0.7981235	2.615253
396	-2098.9	-2249.937	151.0365	0.204575	0.0200996	0.0184143	0.0097092	0.059216	0.123739	0.0608424	0.00110234	0.010916	0.0941431	0.110364	0.109555	0.0501689	0.125025	0.0654303	0.119573	0.0964614	0.043786	0.0123902	0.0379626	0.201606	0.0288176	0.00370592	0.0157534	0.0221254	0.000722829	0.00601927	0.00573994	0.000935226	0.00180404	0.00427983	0.00525012	0.00409158	0.0470636	0.0215259	0.0113799	0.0248216	0.0108619	0.0219047	0.0260585	0.0303833	0.0314197	0.0388516	0.038059	0.0268427	0.0242317	0.118465	0.0411302	0.0223452	0.030737	0.208508	0.0185461	0.00263289	0.0114539	0.050731	0.125023	0.0205412	0.0657161	0.00817268	0.0415405	0.0860996	8.82722e-05	0.00596497	0.0145421	0.00750804	0.159587	0.00211952	0.00662163	0.051658	0.0139012	0.0118111	0.00809035	0.0218015	0.0576948	0.0054991	0.111326	0.00154581	0.0504356	0.00255758	0.00845841	0.00717622	0.0836864	0.0251294	0.0117936	0.0188712	0.0487391	0.0106667	0.0242446	0.0141924	0.088264	0.0168032	0.3812353	1.618765	0.208779	0.46581	0.78793	1.26915	2.1468	4.78976	1.132673	4.246104	0.0542619	0.00533124	0.00488424	0.00257528	0.0157065	0.0328208	0.0161379	0.000292385	0.00289538	0.0249707	0.0292731	0.0290585	0.0133069	0.0331618	0.0173548	0.0317158	0.0255856	0.0116139	0.0032864	0.0100692	0.0534744	0.00764363	0.000982965	0.00417845	0.00586859	0.000191724	0.00159656	0.00152247	0.000248061	0.000478506	0.00113519	0.00139255	0.00108526	0.0124832	0.00570957	0.00301841	0.00658373	0.00288104	0.00581004	0.00691181	0.00805892	0.00833381	0.010305	0.0100948	0.00711981	0.00642724	0.0314218	0.0109094	0.00592687	0.00815273	0.0553049	0.0049192	0.000698351	0.00303806	0.013456	0.0331612	0.00544837	0.0174306	0.00216773	0.0110183	0.0228372	2.34135e-05	0.00158216	0.00385716	0.00199144	0.0423291	0.000562185	0.00175633	0.0137019	0.00368718	0.00313279	0.0021459	0.00578266	0.0153031	0.00145859	0.0295282	0.000410014	0.0133776	0.000678376	0.00224352	0.00190343	0.0221971	0.00666535	0.00312814	0.00500542	0.0129276	0.00282924	0.00643069	0.00376441	0.0234113	0.00445692	0.697818	0.302182	0.6978183	3.770149
432	-2114.092	-2264.814	150.7229	0.25761	0.0750859	0.0246487	0.081026	0.0827731	0.068179	0.121913	0.000826908	0.00417071	0.0584316	0.0844256	0.087401	0.0274602	0.0588991	0.0493851	0.0935835	0.178612	0.0336245	0.0134513	0.0129745	0.175559	0.0435189	0.0212199	0.00203862	0.0036283	0.0110636	0.00433155	0.00248857	0.00695679	0.00782968	0.00276732	0.000618499	0.000889245	0.0294861	0.0339524	0.00762378	0.0102652	0.00816317	0.0161694	0.0108483	0.0233668	0.00223199	0.0507757	0.0251163	0.0566306	0.00609198	0.167421	0.000524656	0.0656952	0.085301	0.00495623	0.00276775	0.0569745	0.0206844	0.00938212	0.0304812	0.0264913	0.0716978	0.044964	0.148888	0.0204149	0.0210653	0.0019856	0.0194652	0.0342101	0.0181353	0.014413	0.0524564	0.000667456	0.0317961	0.0596486	0.0169799	0.0336497	0.00120785	0.138514	0.00276348	0.038522	0.0285757	0.0811701	0.0667269	0.00789707	0.108939	0.0229678	0.0366906	0.0135087	0.0355238	0.0125715	0.00461994	0.0013899	0.0340654	0.00782875	0.3075776	1.692422	0.18086	0.434314	0.770906	1.29718	2.30248	5.52915	1.236473	5.502425	0.0699512	0.0203887	0.00669307	0.0220017	0.0224761	0.0185132	0.0331041	0.000224538	0.00113251	0.0158665	0.0229249	0.0237328	0.0074565	0.0159934	0.01341	0.0254116	0.0485	0.00913035	0.00365256	0.00352309	0.0476711	0.0118171	0.00576204	0.000553565	0.000985226	0.0030042	0.00117618	0.000675744	0.00188904	0.00212606	0.000751436	0.000167947	0.000241465	0.00800662	0.00921939	0.00207015	0.00278741	0.00221662	0.00439061	0.00294574	0.00634498	0.000606072	0.0137876	0.00682005	0.0153774	0.00165421	0.0454614	0.000142464	0.0178388	0.0231626	0.00134581	0.000751553	0.0154708	0.00561663	0.00254761	0.00827684	0.00719343	0.0194688	0.0122095	0.0404288	0.00554345	0.00572005	0.000539169	0.00528556	0.00928936	0.00492445	0.00391368	0.0142439	0.00018124	0.00863388	0.0161969	0.0046107	0.0091372	0.000327978	0.0376121	0.000750393	0.0104602	0.00775943	0.0220409	0.018119	0.00214436	0.0295811	0.00623666	0.00996292	0.00366814	0.0096461	0.00341365	0.00125449	0.000377412	0.00925008	0.00212581	0.686661	0.313339	0.6866606	3.682712
468	-2102.07	-2253.859	151.7893	0.25299	0.0267299	0.040739	0.0815786	0.0457271	0.0726049	0.0621246	0.00150357	0.00609087	0.0674763	0.0704377	0.106361	0.0181135	0.128349	0.0344993	0.100837	0.167221	0.018704	0.00338973	0.046372	0.0910492	0.0369565	0.0102272	0.00378658	0.00165303	0.00144826	0.00399513	0.00575715	0.0103503	0.00405401	0.00438822	0.00596553	0.00401245	0.0134772	0.0174259	0.0150877	0.00879932	0.00501568	0.0288996	0.00400659	0.0216842	0.00077685	0.0199477	0.0291626	0.0402336	0.0108642	0.0801971	0.000384457	0.00343231	0.0261437	0.067046	0.00511185	0.00888606	0.0163139	0.0854997	0.0442556	0.0700356	0.0145756	0.0221812	0.0397327	0.000674275	0.00272496	0.000472254	0.00235511	0.002881	0.100311	0.0120883	0.0567455	0.0487709	0.0067754	0.00982275	0.00851954	0.0453491	0.100726	0.0133693	0.0386863	0.00665326	0.0444453	0.00226182	0.0045549	0.00632951	0.00670643	0.00950179	0.00738014	0.0843223	0.033886	0.00230601	0.0112475	0.0142091	0.00774992	0.0181784	0.2987602	1.70124	0.14966	0.396001	0.749012	1.33509	2.52524	6.68182	1.37339	5.694332	0.0859144	0.00907738	0.0138348	0.0277038	0.0155287	0.0246563	0.0210973	0.000510607	0.00206844	0.0229147	0.0239204	0.0361198	0.00615127	0.0435869	0.0117158	0.034244	0.0567876	0.00635182	0.00115114	0.0157477	0.0309199	0.0125503	0.00347311	0.00128591	0.000561362	0.000491823	0.00135673	0.0019551	0.00351494	0.00137673	0.00149022	0.00202587	0.00136261	0.00457682	0.00591778	0.00512371	0.00298822	0.00170331	0.0098142	0.00136062	0.00736388	0.000263815	0.00677416	0.00990351	0.0136632	0.00368943	0.0272346	0.00013056	0.0011656	0.00887831	0.0227685	0.00173596	0.00301767	0.00554013	0.0290354	0.015029	0.0237838	0.00494981	0.00753264	0.0134931	0.000228981	0.000925386	0.000160375	0.000799786	0.000978375	0.0340653	0.00410514	0.0192705	0.0165624	0.0023009	0.00333577	0.0028932	0.0154004	0.0342062	0.00454016	0.0131377	0.00225942	0.0150935	0.000768106	0.00154683	0.00214948	0.00227748	0.00322677	0.00250627	0.0286355	0.0115075	0.000783113	0.00381961	0.00482535	0.00263184	0.00617331	0.750595	0.249405	0.7505947	2.944675
504	-2088.745	-2242.716	153.9713	0.119416	0.0244805	0.00334543	0.0122934	0.0327811	0.0412278	0.0620807	0.00431104	0.000872516	0.0259246	0.0196237	0.0584228	0.0268225	0.00657038	0.0725092	0.0533091	0.0573411	0.0125595	0.00296172	0.0187938	0.086217	0.012833	0.00136067	0.0019345	0.0119115	0.000827552	0.000759119	0.0030838	0.00837904	0.00420924	0.000596746	0.00205876	0.00158812	0.0127888	0.00723815	0.0116103	0.00444186	0.00871765	0.00286633	0.00448176	0.0177459	0.000463971	0.0142967	0.0306234	0.0127547	0.0126569	0.0537541	0.000175271	0.0178025	0.0317671	0.000244827	0.00109866	0.017044	0.00882835	0.000998674	0.000894563	0.0411367	0.0195839	0.0183793	0.102072	0.000643154	0.00792906	0.00223797	0.000218582	0.00396181	0.0107891	0.0116368	0.00947538	0.000833187	0.0503896	0.0532913	0.00668697	0.0141669	0.00584624	0.0568589	0.00395205	0.0133383	0.00567287	0.0551392	0.00965147	0.000908392	0.0372816	0.00238189	0.00728946	0.010877	0.0161234	0.00499447	0.00903187	0.0231815	0.0067658	0.00226208	0.4097353	1.590265	0.0982649	0.322545	0.702569	1.42335	3.10034	10.1766	1.677584	3.8812	0.0706733	0.0144882	0.00197991	0.00727557	0.0194007	0.0243997	0.0367409	0.00255138	0.000516377	0.0153428	0.0116138	0.0345761	0.0158743	0.00388852	0.0429128	0.0315497	0.0339359	0.00743301	0.00175282	0.0111226	0.0510254	0.0075949	0.000805278	0.00114489	0.00704953	0.000489766	0.000449266	0.00182507	0.00495893	0.00249113	0.000353169	0.00121843	0.000939889	0.00756873	0.00428372	0.00687125	0.00262881	0.00515932	0.00169637	0.00265242	0.0105025	0.00027459	0.00846115	0.0181237	0.00754856	0.00749065	0.031813	0.00010373	0.010536	0.0188006	0.000144895	0.000650215	0.0100871	0.00522484	0.000591041	0.000529425	0.0243457	0.0115902	0.0108773	0.0604085	0.000380635	0.00469262	0.00132449	0.000129362	0.0023447	0.00638528	0.00688698	0.00560777	0.000493101	0.0298218	0.0315391	0.00395752	0.00838435	0.00345995	0.0336505	0.00233892	0.00789393	0.00335735	0.0326328	0.00571198	0.00053761	0.0220642	0.00140966	0.00431409	0.00643731	0.00954222	0.00295586	0.00534529	0.0137194	0.00400417	0.00133875	0.765163	0.234837	0.7651627	1.689688
540	-2088.099	-2241.597	153.4977	0.129347	0.0208296	0.0150584	0.00728663	0.0233635	0.0164037	0.0322979	0.000108554	0.00348362	0.0243757	0.0207117	0.0275734	0.0195873	0.0215389	0.0147885	0.0402503	0.0641992	0.0218616	0.000944313	0.0187101	0.0697247	0.0369703	0.000705891	0.00235214	0.00241663	0.000344798	0.00231924	0.000894096	0.00195059	0.00134642	0.000693947	0.00112125	0.00366292	0.0179391	0.00374898	0.00431173	0.00639096	0.00516418	0.0030319	0.0123121	0.00989991	0.00470932	0.0151025	0.038634	0.0204401	0.00755154	0.0427087	0.00354001	0.0119118	0.0422948	0.00178887	0.00157202	0.0340984	0.00349051	0.000711319	0.00131171	0.0253131	0.00986448	0.0140264	0.0938558	0.000140125	0.00254795	0.00148945	1.62758e-05	0.000155813	0.0143432	0.016845	0.0135362	2.31347e-05	0.0476617	0.00883701	0.00570612	0.0122098	0.00892341	0.0870271	0.00119619	0.0142149	0.0031222	0.00851094	0.0289785	0.00392573	0.0440326	0.00608026	0.00624839	0.0208	0.00642471	0.00233523	0.00664883	0.0285016	0.0124752	0.00218346	0.2880111	1.711989	0.0806421	0.292905	0.681756	1.4668	3.41407	12.4005	1.820496	5.944177	0.0863413	0.0139041	0.0100518	0.00486395	0.0155956	0.0109498	0.0215594	7.24614e-05	0.00232537	0.0162712	0.0138254	0.0184057	0.0130749	0.0143776	0.0098716	0.0268678	0.0428541	0.014593	0.000630346	0.0124893	0.0465425	0.0246783	0.000471195	0.0015701	0.00161314	0.000230158	0.00154813	0.000596825	0.00130205	0.000898759	0.000463222	0.000748457	0.00244506	0.0119747	0.00250251	0.00287816	0.00426608	0.00344718	0.00202385	0.00821852	0.00660836	0.00314356	0.0100812	0.0257889	0.0136441	0.00504078	0.0285088	0.00236302	0.00795132	0.0282326	0.0011941	0.00104935	0.0227613	0.00232997	0.000474818	0.000875592	0.0168969	0.00658472	0.00936286	0.0626504	9.35358e-05	0.0017008	0.000994235	1.08644e-05	0.000104008	0.00957432	0.0112443	0.00903564	1.54428e-05	0.031815	0.00589886	0.00380893	0.00815023	0.00595653	0.0580921	0.000798476	0.00948868	0.00208412	0.0056812	0.0193436	0.0026205	0.0293925	0.00405868	0.00417091	0.0138844	0.00428861	0.00155881	0.00443821	0.0190254	0.00832742	0.0014575	0.786562	0.213438	0.7865622	1.498088
576	-2093.542	-2246.739	153.1972	0.119649	0.0216781	0.00175456	0.0164901	0.0327403	0.0622222	0.0883034	0.00562855	0.00282348	0.0232369	0.0323558	0.0435858	0.0433126	0.0259256	0.0287075	0.0674579	0.0678001	0.0187206	0.000828423	0.0333616	0.0870237	0.022232	0.00176803	0.0143523	0.00456366	0.00103979	0.00471876	0.00773469	0.00433276	0.00277526	0.000933214	0.00284566	0.000896026	0.0190184	0.0168682	0.0215328	0.0125072	0.00565627	0.00636016	0.00763603	0.0380144	0.00233204	0.0180174	0.0275003	0.0265974	0.0141586	0.0665192	0.00200809	0.0606435	0.091595	0.0010408	0.00608056	0.0207255	0.0150504	0.0016724	0.0266617	0.00620766	0.0177741	0.0320562	0.0692484	0.0108723	0.00661322	0.00164307	1.93489e-05	0.000340628	0.0388045	0.0696331	0.0110729	0.000121307	0.0443475	0.0328256	0.00518542	0.0400704	0.000869208	0.0862724	0.00195511	0.0072302	0.00232053	0.0308019	0.0475955	0.00307862	0.026994	0.00233333	0.0175982	0.00986222	0.00413438	0.00709395	0.0089562	0.0317859	0.0130179	0.000937897	0.3145632	1.685437	0.140419	0.383881	0.741783	1.3481	2.60497	7.12156	1.419476	5.358023	0.0572573	0.010374	0.000839637	0.00789124	0.0156677	0.0297761	0.0422571	0.00269352	0.00135116	0.0111199	0.0154837	0.0208578	0.020727	0.0124066	0.0137378	0.0322817	0.0324454	0.00895864	0.000396438	0.015965	0.0416447	0.010639	0.000846081	0.00686824	0.00218392	0.000497588	0.00225814	0.0037014	0.00207342	0.00132808	0.000446585	0.00136178	0.000428789	0.00910115	0.00807218	0.0103044	0.00598526	0.00270678	0.00304362	0.00365418	0.0181916	0.00111598	0.00862214	0.0131601	0.0127281	0.00677553	0.0318324	0.000960959	0.0290206	0.0438323	0.00049807	0.00290982	0.00991806	0.0072023	0.000800321	0.0127588	0.00297064	0.00850569	0.0153404	0.0331385	0.00520291	0.00316472	0.000786281	9.25931e-06	0.000163006	0.0185697	0.0333226	0.00529887	5.80511e-05	0.0212223	0.0157085	0.00248145	0.0191755	0.000415955	0.0412852	0.000935609	0.00345998	0.00111048	0.0147401	0.0227766	0.00147326	0.0129179	0.0011166	0.00842153	0.00471952	0.00197849	0.00339478	0.00428594	0.015211	0.00622964	0.000448826	0.67921	0.32079	0.6792103	2.089668
612	-2079.09	-2232.262	153.1714	0.128446	0.0285695	0.00696196	0.00932214	0.0516522	0.0931152	0.0433883	0.00393919	0.00525036	0.0596867	0.0214636	0.0524655	0.0151471	0.0338988	0.0122694	0.0555866	0.0838665	0.0211967	0.00177168	0.0349193	0.130594	0.0148051	0.000318735	0.0123567	0.00833054	0.00199829	0.000653946	0.00351003	0.000701339	0.00141619	0.00175214	0.00109926	0.000551597	0.0166475	0.0124637	0.00851174	0.00867804	0.00496993	0.0121278	0.00979502	0.0327773	0.00665362	0.00751846	0.0185749	0.031731	0.0246837	0.0649786	0.000885354	0.0268048	0.011796	0.000725304	0.00374355	0.0327218	0.00934159	0.00337677	0.00379869	0.00171124	0.0226398	0.0162932	0.109638	0.0212737	0.00244386	0.00119626	1.29414e-05	0.00417271	0.0300229	0.0113313	0.0191569	0.00189005	0.054795	0.0169977	0.00660311	0.021697	0.00521534	0.0806276	0.00722881	0.0125916	0.00581054	0.0184705	0.0541087	0.0236498	0.0501799	0.00046878	0.011757	0.0145982	0.00895457	0.0190668	0.000773896	0.0586538	0.00432196	0.0056718	0.328763	1.671237	0.105318	0.333635	0.710018	1.40841	2.99729	9.49509	1.627465	5.08341	0.0636397	0.014155	0.00344936	0.00461873	0.0255915	0.0461346	0.0214971	0.0019517	0.00260133	0.0295722	0.0106343	0.0259945	0.00750476	0.0167954	0.00607897	0.0275408	0.0415523	0.0105021	0.000877794	0.0173011	0.0647038	0.00733529	0.00015792	0.00612222	0.00412743	0.00099007	0.000324003	0.00173907	0.000347484	0.00070166	0.000868114	0.000544635	0.000273293	0.00824813	0.00617525	0.00421721	0.0042996	0.00246239	0.00600879	0.00485302	0.0162397	0.00329659	0.00372508	0.00920308	0.0157214	0.0122298	0.0321942	0.000438656	0.0132806	0.00584441	0.000359357	0.00185477	0.0162123	0.00462836	0.00167305	0.00188209	0.000847848	0.0112171	0.00807258	0.0543211	0.0105402	0.00121083	0.000592696	6.4119e-06	0.0020674	0.0148751	0.00561416	0.00949143	0.000936438	0.0271486	0.00842164	0.00327156	0.0107499	0.00258398	0.0399476	0.00358157	0.00623859	0.00287888	0.00915134	0.0268086	0.0117175	0.024862	0.000232261	0.0058251	0.00723279	0.00443661	0.0094468	0.000383433	0.0290605	0.00214135	0.00281014	0.763091	0.236909	0.7630914	2.018335
648	-2093.341	-2246.197	152.8555	0.132755	0.0180151	0.0161034	0.0384153	0.0631885	0.048664	0.0622302	0.00264677	0.000808082	0.0361102	0.0114219	0.0649234	0.029479	0.0236878	0.0538436	0.0663514	0.115953	0.0241722	0.00436215	0.024689	0.107578	0.0101316	0.00825609	0.00203094	0.00256809	0.00741702	0.00196822	0.0050807	0.00480662	0.000177475	0.00362748	0.00330574	0.00471975	0.0111041	0.0131267	0.0126384	0.0152624	0.00774684	0.0130538	0.0123661	0.0125452	0.00347084	0.0315334	0.0173746	0.0182337	0.0133545	0.0649923	0.00510295	0.00510196	0.0401733	0.00669886	0.00252541	0.0548195	0.0259305	0.00913192	0.0191689	0.0230934	0.0448032	0.00786039	0.107413	0.0567242	0.0122792	0.0101212	0.00057414	0.00656931	0.0471886	0.0128761	0.0470763	0.00541659	0.0848856	0.0398637	0.00451825	0.00392959	0.0072482	0.115557	0.00193716	0.0148647	0.00982772	0.0380799	0.0233138	0.0630775	0.0140461	0.000262929	0.00263444	0.0329241	0.00400237	0.020825	0.00126037	0.0516228	0.015805	0.00998357	0.3162776	1.683722	0.15344	0.400849	0.75186	1.33003	2.49471	6.5172	1.355352	5.323559	0.0563137	0.00764189	0.00683098	0.0162955	0.0268042	0.020643	0.0263977	0.00112275	0.000342784	0.0153178	0.00484512	0.0275401	0.0125048	0.0100482	0.0228402	0.0281459	0.0491867	0.0102537	0.0018504	0.0104729	0.0456342	0.00429777	0.00350219	0.000861512	0.00108937	0.00314626	0.000834907	0.00215521	0.00203894	7.5284e-05	0.00153876	0.00140228	0.00200209	0.00471028	0.00556828	0.00536113	0.00647423	0.00328617	0.00553736	0.00524562	0.00532162	0.00147231	0.0133763	0.00737021	0.00773463	0.0056649	0.0275694	0.00216464	0.00216422	0.0170413	0.00284162	0.00107126	0.0232541	0.0109996	0.00387371	0.00813135	0.00979611	0.0190052	0.00333433	0.045564	0.0240621	0.00520878	0.00429335	0.000243547	0.00278666	0.0200172	0.00546197	0.0199695	0.00229769	0.036008	0.01691	0.00191661	0.00166691	0.00307465	0.0490187	0.00082173	0.00630551	0.00416886	0.0161533	0.0098896	0.0267571	0.00595829	0.000111533	0.00111752	0.0139662	0.00169778	0.00883385	0.000534642	0.0218981	0.0067044	0.00423497	0.749505	0.250495	0.7495049	2.35741
684	-2087.982	-2238.448	150.4658	0.254011	0.0194751	0.020792	0.0179711	0.128949	0.0881451	0.103168	0.0114416	0.00292994	0.110053	0.114492	0.131805	0.0984208	0.062691	0.0105389	0.160248	0.15732	0.0308336	0.0250605	0.0625285	0.169985	0.0614152	0.00983114	0.00296609	0.003577	0.00288894	0.00822333	0.00535625	0.00663561	0.0031056	0.000367831	0.00408412	0.00165226	0.054048	0.0260281	0.00759998	0.0261726	0.00857917	0.0269721	0.0134798	0.0284903	0.00651915	0.0257738	0.0623737	0.0312701	0.0150535	0.148901	0.00167894	0.0208912	0.0897193	0.000347763	0.00494542	0.0438405	0.0143337	0.0109571	0.0113011	0.00448872	0.0614013	0.0706157	0.234197	0.0888301	0.0404141	0.00469228	0.00212472	0.0227304	0.050866	0.00503453	0.0767584	0.00397789	0.151414	0.0539452	0.00656173	0.0342741	0.00408123	0.203974	0.00382909	0.00847409	0.0135213	0.033505	0.0257401	0.0232023	0.00392619	0.000178104	0.0113903	0.0448577	0.00709332	0.0136006	0.00930651	0.115347	0.0149967	0.00455054	0.3823308	1.617669	0.173747	0.425898	0.766214	1.30512	2.34798	5.75549	1.265482	4.231073	0.0631219	0.00483957	0.00516682	0.00446582	0.032044	0.0219041	0.0256373	0.00284324	0.000728091	0.0273483	0.0284512	0.0327537	0.0244576	0.0155787	0.00261893	0.0398216	0.039094	0.00766217	0.00622753	0.0155384	0.0422413	0.0152617	0.00244304	0.000737074	0.000888885	0.000717904	0.0020435	0.00133103	0.00164895	0.000771743	9.14062e-05	0.00101491	0.000410587	0.0134309	0.00646798	0.0018886	0.00650389	0.00213193	0.00670257	0.00334974	0.00707985	0.00162001	0.00640479	0.0154999	0.00777063	0.00374081	0.037002	0.000417217	0.00519148	0.0222953	8.64191e-05	0.00122894	0.0108944	0.00356193	0.00272286	0.00280834	0.00111545	0.0152583	0.017548	0.058198	0.0220743	0.0100429	0.00116603	0.000527993	0.00564851	0.0126402	0.00125108	0.0190745	0.000988508	0.0376265	0.0134054	0.00163059	0.00851712	0.00101419	0.0506877	0.00095153	0.00210582	0.00336005	0.00832601	0.00639642	0.00576579	0.00097566	4.42588e-05	0.0028305	0.0111472	0.00176269	0.00337974	0.00231267	0.0286638	0.00372668	0.00113081	0.665864	0.334136	0.665864	4.024139
